Respondent_ID,Age,Gender,Education,Employment,Monthly_Income,Location,Beer_Consumption_per_week,Satisfaction,Favorite_Flavor,Feedback,Preferred_Drinking_Time,Preferred_Snack_with_Beer,Willing_to_Recommend,Age_group
417,23,Female,No formal education,Retired,20000,Cebu,4,3,Ale,Perfect for weekends,Evening,Chips,2,Less than 25
1943,50,Prefer not to say,Vocational,Employed Full-time,15000,Quezon City,0,4,IPA,Smooth and refreshing,Afternoon,nan,,45-60
3626,63,Non-binary,Primary,Employed Full-time,60000,Baguio,5,1,IPA,"Strong flavor, love it",Morning,Burger,2,Greater than 60
1558,23,Prefer not to say,Primary,Unemployed,20000,Manila,4,3,nan,Too bitter for my taste,Night,Pizza,5,Less than 25
1210,39,Non-binary,Primary,Employed Full-time,10000,Davao,7,4,Lager,Too bitter for my taste,Morning,Sausages,,25-45
2978,36,Male,Master's,Employed Full-time,,Makati,2,3,Lager,,Night,nan,1,25-45
1425,61,Prefer not to say,Doctorate,Student,20000,Quezon City,1,3,Pilsner,Light but not distinctive,Afternoon,Chips,1,Greater than 60
1040,36,Non-binary,Master's,Retired,,Quezon City,0,5,Lager,Light but not distinctive,Afternoon,Sausages,4,25-45
168,23,Male,Primary,Retired,30000,Quezon City,1,4,Ale,Perfect for weekends,Evening,Chips,3,Less than 25
85,64,Non-binary,Master's,Retired,15000,Manila,1,5,IPA,Light but not distinctive,Evening,Pizza,1,Greater than 60
4131,37,Male,Doctorate,Self-employed,45000,Makati,0,3,Stout,Too bitter for my taste,Morning,Chips,5,25-45
334,61,Prefer not to say,Doctorate,Retired,25000,Davao,2,3,Lager,Could be creamier,Afternoon,Burger,5,Greater than 60
2437,60,Non-binary,No formal education,Unemployed,100000,Baguio,4,3,IPA,Affordable,Night,Sausages,,45-60
2324,36,Non-binary,No formal education,Unemployed,20000,Manila,6,2,Ale,Too bitter for my taste,nan,Chips,5,25-45
656,61,Male,Vocational,Employed Part-time,20000,Cebu,7,5,Stout,Affordable,Afternoon,Sausages,1,Greater than 60
1421,52,Non-binary,Bachelor's,Unemployed,15000,Davao,1,1,IPA,,nan,Nuts,1,45-60
4957,19,Non-binary,Bachelor's,Retired,50000,Makati,7,1,Pilsner,Perfect for weekends,nan,nan,1,Less than 25
2173,63,Male,Secondary,Retired,40000,Davao,6,5,Lager,Affordable,Morning,Burger,3,Greater than 60
1887,23,Non-binary,Vocational,Self-employed,20000,Quezon City,0,1,Pilsner,Smooth and refreshing,Afternoon,nan,,Less than 25
1875,19,Male,Bachelor's,Unemployed,25000,Manila,7,3,IPA,Light but not distinctive,Afternoon,Chips,,Less than 25
2187,43,Female,Bachelor's,Unemployed,20000,Quezon City,2,3,IPA,Smooth and refreshing,Afternoon,Burger,3,25-45
4072,48,Male,Vocational,Retired,,Quezon City,3,1,Pilsner,Perfect for weekends,Afternoon,Pizza,4,45-60
4668,53,Male,No formal education,Unemployed,20000,Davao,7,2,Lager,Too bitter for my taste,Morning,Pizza,1,45-60
107,52,Prefer not to say,Bachelor's,Retired,45000,Cebu,1,5,Pilsner,Smooth and refreshing,Morning,Burger,1,45-60
1746,63,Prefer not to say,Primary,Retired,40000,Quezon City,4,2,nan,Affordable,Morning,nan,,Greater than 60
1722,27,Prefer not to say,Master's,Unemployed,35000,Cebu,7,3,nan,Perfect for weekends,Morning,Sausages,,25-45
1692,57,Female,Primary,Employed Full-time,,Baguio,7,5,nan,Could be creamier,Afternoon,Sausages,1,45-60
1269,52,Prefer not to say,Primary,Retired,40000,Makati,1,4,Pilsner,Affordable,Night,Pizza,,45-60
3949,42,Prefer not to say,No formal education,Self-employed,20000,Baguio,3,1,Ale,Light but not distinctive,nan,Pizza,1,25-45
2202,60,Prefer not to say,No formal education,Employed Full-time,40000,Manila,5,5,Ale,Too bitter for my taste,Afternoon,Pizza,,45-60
3324,61,Prefer not to say,Vocational,Unemployed,45000,Baguio,5,1,Lager,Smooth and refreshing,Afternoon,Chips,4,Greater than 60
3461,18,Female,Vocational,Student,35000,Quezon City,0,4,IPA,Affordable,Evening,nan,5,Less than 25
1127,25,Male,Vocational,Retired,45000,Baguio,6,4,nan,,Evening,Pizza,2,25-45
4588,20,Non-binary,Vocational,Employed Full-time,45000,Makati,6,5,Stout,Light but not distinctive,Evening,Sausages,5,Less than 25
1670,59,Male,Master's,Unemployed,60000,Quezon City,3,3,nan,,Evening,Nuts,1,45-60
4739,64,Prefer not to say,Primary,Self-employed,35000,Makati,6,5,Lager,Could be creamier,Night,Burger,1,Greater than 60
1221,47,Male,Vocational,Unemployed,100000,Manila,7,4,Pilsner,Affordable,Evening,Pizza,,45-60
1439,36,Non-binary,No formal education,Self-employed,35000,Davao,2,3,Stout,Smooth and refreshing,nan,Chips,1,25-45
1118,60,Non-binary,No formal education,Employed Part-time,50000,Cebu,5,3,nan,Too bitter for my taste,Afternoon,Burger,5,45-60
180,18,Female,Master's,Retired,45000,Davao,0,4,Lager,,Afternoon,Nuts,5,Less than 25
1035,47,Prefer not to say,Bachelor's,Unemployed,100000,Makati,0,2,Pilsner,Smooth and refreshing,nan,nan,,45-60
4117,51,Prefer not to say,Doctorate,Self-employed,20000,Manila,5,2,nan,Smooth and refreshing,nan,Chips,,45-60
1966,23,Prefer not to say,Doctorate,Self-employed,20000,Manila,4,2,IPA,Affordable,nan,Pizza,1,Less than 25
1540,62,Male,No formal education,Unemployed,,Baguio,2,3,Pilsner,nan,nan,Chips,4,Greater than 60
411,25,Female,Secondary,Employed Part-time,60000,Quezon City,2,1,Pilsner,Affordable,nan,nan,2,25-45
2911,41,Non-binary,Primary,Employed Part-time,30000,Quezon City,7,5,nan,"Strong flavor, love it",nan,Nuts,1,25-45
880,41,Non-binary,Master's,Employed Part-time,,Davao,6,3,Pilsner,Affordable,Afternoon,nan,5,25-45
4706,38,Female,Master's,Student,15000,Cebu,7,1,Pilsner,Affordable,Morning,Chips,1,25-45
2950,38,Male,Bachelor's,Student,50000,Baguio,6,1,IPA,Too bitter for my taste,Night,Pizza,2,25-45
4404,25,Female,No formal education,Employed Full-time,,Makati,0,1,nan,Perfect for weekends,nan,Nuts,4,25-45
766,45,Male,Doctorate,Retired,25000,Quezon City,4,1,IPA,,Night,Chips,4,25-45
734,51,Prefer not to say,Doctorate,Retired,100000,Manila,5,4,Pilsner,Could be creamier,Afternoon,nan,1,45-60
4439,46,Prefer not to say,Vocational,Unemployed,50000,Cebu,3,4,nan,,Afternoon,nan,3,45-60
1845,25,Non-binary,Doctorate,Employed Part-time,45000,Quezon City,4,3,Ale,"Strong flavor, love it",nan,Chips,5,25-45
2255,18,Female,No formal education,Unemployed,35000,Makati,4,2,Pilsner,Light but not distinctive,nan,Chips,2,Less than 25
4162,53,Non-binary,Master's,Employed Part-time,,Quezon City,5,2,Lager,Light but not distinctive,Afternoon,Burger,,45-60
1030,25,Non-binary,Vocational,Unemployed,25000,Davao,6,3,Ale,Smooth and refreshing,Afternoon,nan,1,25-45
3318,21,Male,Vocational,Retired,25000,Davao,6,5,Lager,Affordable,nan,Sausages,1,Less than 25
2672,21,Male,Master's,Retired,45000,Cebu,6,3,Ale,Could be creamier,nan,Pizza,4,Less than 25
3275,28,Prefer not to say,Bachelor's,Retired,40000,Cebu,1,1,Pilsner,Too bitter for my taste,Afternoon,Burger,3,25-45
3695,57,Prefer not to say,No formal education,Employed Part-time,50000,Davao,2,2,IPA,nan,Morning,Pizza,4,45-60
1653,45,Male,Primary,Unemployed,60000,Cebu,4,5,Pilsner,"Strong flavor, love it",Evening,Burger,2,25-45
878,40,Male,Master's,Student,30000,Davao,5,3,Stout,Smooth and refreshing,Morning,Chips,4,25-45
374,26,Non-binary,Master's,Retired,20000,Cebu,7,3,Ale,Could be creamier,Evening,nan,2,25-45
4816,62,Prefer not to say,Doctorate,Self-employed,60000,Baguio,1,1,Ale,Affordable,Night,Sausages,5,Greater than 60
498,29,Female,Doctorate,Unemployed,50000,Manila,3,4,IPA,nan,Morning,Chips,,25-45
3247,53,Male,Bachelor's,Retired,30000,Makati,0,4,Lager,Light but not distinctive,Night,Burger,2,45-60
1413,34,Female,Vocational,Self-employed,,Quezon City,2,2,IPA,"Strong flavor, love it",Morning,Chips,4,25-45
2331,62,Female,Secondary,Retired,30000,Quezon City,4,5,nan,Smooth and refreshing,Morning,Burger,2,Greater than 60
834,49,Prefer not to say,No formal education,Student,25000,Cebu,4,3,nan,Light but not distinctive,nan,Chips,1,45-60
3771,39,Prefer not to say,No formal education,Student,50000,Quezon City,2,5,Pilsner,Smooth and refreshing,nan,Pizza,3,25-45
1426,47,Male,Secondary,Employed Part-time,45000,Baguio,2,1,nan,Perfect for weekends,nan,nan,5,45-60
813,41,Non-binary,Bachelor's,Self-employed,60000,Cebu,6,2,Ale,"Strong flavor, love it",Night,Pizza,2,25-45
556,52,Male,Secondary,Self-employed,45000,Davao,4,4,nan,Perfect for weekends,Evening,Burger,3,45-60
627,21,Prefer not to say,Primary,Student,100000,Baguio,5,2,Lager,,nan,Sausages,3,Less than 25
1972,35,Male,Primary,Employed Full-time,15000,Cebu,0,3,IPA,nan,nan,Burger,3,25-45
1504,42,Prefer not to say,Vocational,Retired,35000,Makati,6,2,Ale,Smooth and refreshing,nan,Chips,3,25-45
1756,46,Prefer not to say,Bachelor's,Student,10000,Quezon City,3,4,Ale,Light but not distinctive,Afternoon,nan,5,45-60
4670,59,Female,No formal education,Employed Full-time,20000,Manila,1,3,IPA,Too bitter for my taste,Afternoon,Pizza,3,45-60
3310,38,Female,Primary,Unemployed,25000,Manila,1,1,Pilsner,Affordable,Afternoon,nan,,25-45
4140,53,Prefer not to say,Bachelor's,Self-employed,30000,Davao,5,1,nan,,Morning,Pizza,2,45-60
743,48,Male,Doctorate,Employed Part-time,100000,Manila,6,3,nan,Affordable,Night,Sausages,,45-60
2571,30,Female,Secondary,Retired,45000,Davao,3,4,Pilsner,Affordable,nan,nan,4,25-45
3734,51,Prefer not to say,Vocational,Employed Full-time,20000,Baguio,5,4,IPA,Too bitter for my taste,Morning,Sausages,4,45-60
4292,53,Non-binary,Secondary,Student,35000,Quezon City,0,1,IPA,Affordable,Evening,Pizza,2,45-60
255,45,Female,Secondary,Employed Full-time,25000,Baguio,5,3,Stout,Smooth and refreshing,Night,Burger,,25-45
2536,33,Male,Secondary,Retired,40000,Quezon City,3,1,Pilsner,Smooth and refreshing,Afternoon,Burger,1,25-45
3358,25,Male,Vocational,Unemployed,35000,Makati,0,2,Pilsner,Affordable,Afternoon,nan,2,25-45
2145,58,Male,Secondary,Unemployed,100000,Makati,7,1,IPA,,Morning,Chips,3,45-60
2054,43,Non-binary,Vocational,Self-employed,60000,Quezon City,4,5,Pilsner,,nan,Sausages,2,25-45
4877,29,Non-binary,Secondary,Employed Full-time,40000,Davao,0,1,Stout,"Strong flavor, love it",Evening,nan,5,25-45
2877,56,Female,Primary,Employed Full-time,40000,Quezon City,7,5,IPA,Affordable,Morning,nan,3,45-60
2171,52,Male,Secondary,Employed Part-time,45000,Davao,1,5,Lager,Too bitter for my taste,Night,nan,2,45-60
4078,25,Male,No formal education,Employed Part-time,50000,Makati,4,4,Stout,Light but not distinctive,nan,Pizza,5,25-45
2802,28,Female,Primary,Self-employed,60000,Quezon City,7,2,nan,Light but not distinctive,Evening,Chips,4,25-45
897,42,Non-binary,Primary,Self-employed,20000,Manila,0,2,Lager,Too bitter for my taste,Afternoon,Burger,3,25-45
2226,45,Female,Primary,Retired,100000,Quezon City,1,4,Ale,Light but not distinctive,Morning,Pizza,5,25-45
3160,35,Non-binary,Vocational,Employed Full-time,35000,Baguio,7,1,Pilsner,nan,nan,Sausages,5,25-45
3090,18,Female,Vocational,Retired,45000,Baguio,2,2,Lager,Smooth and refreshing,Evening,nan,,Less than 25
545,35,Female,No formal education,Retired,,Baguio,3,2,Lager,Too bitter for my taste,Evening,Sausages,5,25-45
2433,35,Prefer not to say,Master's,Unemployed,10000,Baguio,2,5,IPA,Smooth and refreshing,Afternoon,Pizza,3,25-45
3602,54,Non-binary,Bachelor's,Student,60000,Cebu,3,3,Lager,Could be creamier,Evening,Pizza,2,45-60
1361,44,Male,No formal education,Unemployed,60000,Baguio,2,5,Stout,Light but not distinctive,Night,Nuts,1,25-45
3089,45,Prefer not to say,Primary,Student,25000,Makati,3,1,Pilsner,Affordable,Night,nan,5,25-45
3115,55,Non-binary,Master's,Unemployed,15000,Cebu,5,5,Stout,Smooth and refreshing,Night,Burger,3,45-60
4075,47,Prefer not to say,Primary,Student,25000,Manila,1,5,Pilsner,,Morning,Sausages,4,45-60
3367,58,Prefer not to say,Secondary,Retired,45000,Quezon City,3,2,IPA,Could be creamier,Evening,Chips,5,45-60
4005,32,Non-binary,Secondary,Employed Part-time,25000,Quezon City,0,1,nan,Light but not distinctive,nan,nan,1,25-45
3765,47,Non-binary,Doctorate,Retired,35000,Baguio,1,5,Ale,Smooth and refreshing,Night,nan,,45-60
625,42,Female,Doctorate,Employed Full-time,25000,Davao,6,5,nan,Perfect for weekends,nan,Pizza,,25-45
912,21,Prefer not to say,Vocational,Employed Full-time,60000,Makati,6,4,nan,"Strong flavor, love it",Evening,Sausages,1,Less than 25
1635,34,Non-binary,Doctorate,Student,100000,Manila,3,3,Pilsner,Too bitter for my taste,Night,Pizza,,25-45
1527,61,Female,Doctorate,Employed Part-time,15000,Davao,2,4,Stout,"Strong flavor, love it",Afternoon,Pizza,,Greater than 60
3768,36,Female,No formal education,Self-employed,40000,Davao,4,2,Ale,nan,Afternoon,Chips,3,25-45
2277,54,Male,Primary,Employed Full-time,10000,Davao,2,2,Ale,Smooth and refreshing,nan,Pizza,,45-60
4705,57,Female,Doctorate,Self-employed,45000,Davao,2,3,nan,Affordable,Morning,nan,2,45-60
3231,36,Non-binary,Bachelor's,Employed Part-time,35000,Makati,6,1,Ale,Smooth and refreshing,nan,Sausages,3,25-45
2102,43,Male,Primary,Student,35000,Davao,1,5,Stout,Affordable,nan,Sausages,4,25-45
3760,56,Non-binary,Primary,Self-employed,100000,Davao,2,2,Pilsner,Could be creamier,Evening,Chips,1,45-60
1256,18,Male,Doctorate,Self-employed,15000,Cebu,1,4,Lager,nan,Night,Burger,5,Less than 25
3666,20,Prefer not to say,Vocational,Employed Full-time,40000,Cebu,1,4,nan,Perfect for weekends,Morning,Chips,,Less than 25
4341,23,Prefer not to say,Secondary,Employed Full-time,45000,Quezon City,7,5,Lager,Could be creamier,nan,Pizza,4,Less than 25
4115,33,Male,Bachelor's,Retired,15000,Cebu,0,5,nan,Could be creamier,Morning,Nuts,,25-45
3614,28,Prefer not to say,No formal education,Employed Part-time,45000,Manila,7,5,nan,Smooth and refreshing,Night,Sausages,1,25-45
229,39,Non-binary,No formal education,Employed Part-time,50000,Baguio,7,1,IPA,Could be creamier,Afternoon,Sausages,3,25-45
3911,45,Prefer not to say,Bachelor's,Self-employed,25000,Quezon City,0,2,Stout,Light but not distinctive,nan,Nuts,,25-45
4635,18,Non-binary,Primary,Self-employed,40000,Cebu,0,2,Lager,"Strong flavor, love it",Evening,Nuts,3,Less than 25
3312,37,Male,Doctorate,Student,30000,Davao,7,5,IPA,"Strong flavor, love it",Evening,Pizza,5,25-45
3198,53,Male,Bachelor's,Unemployed,60000,Baguio,3,5,nan,Light but not distinctive,Night,Nuts,5,45-60
4956,35,Non-binary,Master's,Student,15000,Quezon City,4,3,Lager,"Strong flavor, love it",Morning,Chips,4,25-45
808,27,Male,Master's,Student,40000,Cebu,0,2,Ale,Could be creamier,Morning,nan,,25-45
1322,49,Prefer not to say,Secondary,Retired,35000,Quezon City,1,3,IPA,Light but not distinctive,Afternoon,Sausages,5,45-60
3314,21,Female,Master's,Employed Part-time,15000,Quezon City,5,2,Pilsner,nan,Afternoon,nan,2,Less than 25
2234,19,Prefer not to say,Master's,Retired,,Baguio,1,2,Stout,Light but not distinctive,nan,Pizza,4,Less than 25
249,57,Female,No formal education,Self-employed,35000,Baguio,2,2,Lager,nan,Night,Sausages,4,45-60
4396,25,Male,Primary,Employed Full-time,25000,Cebu,6,3,Stout,Could be creamier,nan,Burger,2,25-45
3909,35,Female,Master's,Employed Full-time,35000,Baguio,3,3,Pilsner,Light but not distinctive,Morning,Pizza,2,25-45
4752,18,Male,No formal education,Retired,10000,Makati,4,5,IPA,Smooth and refreshing,Afternoon,Sausages,,Less than 25
2119,58,Prefer not to say,Secondary,Student,60000,Manila,3,5,nan,Affordable,nan,nan,4,45-60
3784,63,Non-binary,Vocational,Employed Part-time,30000,Cebu,1,1,Pilsner,Too bitter for my taste,Evening,Sausages,3,Greater than 60
3884,30,Prefer not to say,Master's,Student,40000,Manila,3,1,Pilsner,nan,Afternoon,Chips,4,25-45
3828,61,Female,No formal education,Retired,50000,Baguio,0,5,IPA,Could be creamier,Evening,Sausages,,Greater than 60
4049,63,Female,Primary,Unemployed,45000,Baguio,7,1,Stout,"Strong flavor, love it",nan,Burger,3,Greater than 60
1102,41,Non-binary,Master's,Self-employed,35000,Cebu,3,1,Pilsner,nan,Night,Nuts,4,25-45
1169,18,Female,Vocational,Self-employed,25000,Davao,1,5,IPA,Smooth and refreshing,Morning,Sausages,4,Less than 25
1096,55,Non-binary,No formal education,Unemployed,15000,Makati,7,4,Ale,Affordable,Morning,Sausages,5,45-60
3663,25,Non-binary,Primary,Retired,45000,Makati,7,3,Ale,Affordable,Afternoon,Nuts,1,25-45
1245,27,Male,Doctorate,Employed Full-time,20000,Manila,6,2,Lager,nan,Night,Sausages,,25-45
1733,29,Prefer not to say,Bachelor's,Unemployed,50000,Davao,3,1,Pilsner,Could be creamier,nan,nan,,25-45
4626,60,Non-binary,Master's,Student,60000,Quezon City,0,4,nan,Could be creamier,nan,Nuts,,45-60
4284,30,Prefer not to say,Secondary,Student,35000,Manila,5,5,IPA,,Morning,Pizza,5,25-45
2772,20,Prefer not to say,No formal education,Student,50000,Cebu,5,3,Lager,nan,Afternoon,Burger,1,Less than 25
4094,21,Prefer not to say,No formal education,Self-employed,25000,Davao,0,4,Ale,Could be creamier,Night,Chips,1,Less than 25
3683,29,Female,No formal education,Retired,40000,Davao,1,2,Lager,Smooth and refreshing,Afternoon,nan,,25-45
1058,32,Non-binary,No formal education,Retired,40000,Cebu,2,4,Ale,Perfect for weekends,Afternoon,Pizza,2,25-45
4358,36,Prefer not to say,Bachelor's,Student,30000,Baguio,2,1,Lager,Too bitter for my taste,Night,Burger,,25-45
3639,50,Prefer not to say,Secondary,Self-employed,30000,Baguio,5,1,Pilsner,Perfect for weekends,nan,Burger,5,45-60
89,62,Prefer not to say,Vocational,Student,10000,Manila,6,3,Ale,Affordable,Night,Sausages,5,Greater than 60
1617,57,Female,No formal education,Employed Full-time,40000,Quezon City,0,4,Ale,Could be creamier,Afternoon,Pizza,1,45-60
4201,34,Female,Vocational,Employed Part-time,15000,Manila,0,5,Pilsner,Too bitter for my taste,nan,Nuts,,25-45
2860,35,Female,Doctorate,Employed Full-time,40000,Manila,5,5,IPA,Too bitter for my taste,Night,Burger,4,25-45
3959,57,Non-binary,Bachelor's,Unemployed,,Baguio,1,1,nan,,Afternoon,Burger,5,45-60
3566,54,Female,Primary,Employed Part-time,50000,Baguio,6,2,IPA,Too bitter for my taste,Evening,Sausages,,45-60
4867,40,Non-binary,Master's,Employed Full-time,20000,Cebu,2,2,nan,nan,Evening,Nuts,3,25-45
3401,25,Non-binary,Master's,Self-employed,20000,Quezon City,3,5,Ale,Too bitter for my taste,Evening,Chips,2,25-45
2415,51,Prefer not to say,Vocational,Student,10000,Quezon City,0,1,Lager,Smooth and refreshing,Night,Pizza,1,45-60
4199,22,Non-binary,Vocational,Retired,60000,Quezon City,2,5,IPA,Light but not distinctive,Night,Pizza,4,Less than 25
1422,20,Female,No formal education,Unemployed,40000,Makati,1,1,IPA,Affordable,Morning,nan,,Less than 25
1198,50,Non-binary,Primary,Student,35000,Davao,0,3,Ale,nan,Afternoon,Burger,1,45-60
145,59,Non-binary,Vocational,Unemployed,30000,Davao,4,4,Ale,,nan,Pizza,,45-60
2147,36,Female,Doctorate,Student,,Quezon City,2,5,Ale,Could be creamier,Night,Chips,3,25-45
316,55,Prefer not to say,Primary,Employed Full-time,40000,Baguio,4,3,nan,Could be creamier,Afternoon,nan,2,45-60
539,54,Prefer not to say,Doctorate,Employed Full-time,25000,Davao,1,2,Pilsner,nan,Morning,Burger,3,45-60
585,33,Non-binary,Master's,Self-employed,25000,Quezon City,1,1,IPA,,Evening,Nuts,5,25-45
2756,40,Male,Vocational,Retired,45000,Baguio,7,3,nan,Smooth and refreshing,nan,nan,,25-45
4761,34,Male,Secondary,Employed Part-time,25000,Davao,2,1,Ale,Light but not distinctive,Night,Sausages,4,25-45
3631,43,Prefer not to say,Primary,Self-employed,15000,Baguio,4,3,Stout,Too bitter for my taste,Night,Pizza,,25-45
2917,48,Female,Primary,Retired,10000,Baguio,4,1,nan,Too bitter for my taste,Morning,Burger,2,45-60
4558,58,Female,Bachelor's,Retired,15000,Makati,4,5,nan,Could be creamier,Evening,Sausages,5,45-60
2342,23,Female,Doctorate,Employed Part-time,50000,Cebu,2,5,Pilsner,,Evening,Nuts,4,Less than 25
719,62,Male,Vocational,Unemployed,25000,Davao,6,5,Pilsner,Affordable,nan,Sausages,,Greater than 60
1546,42,Prefer not to say,No formal education,Retired,,Makati,2,1,Pilsner,Light but not distinctive,Afternoon,Chips,4,25-45
2906,21,Female,Doctorate,Employed Full-time,20000,Davao,3,4,Lager,Smooth and refreshing,Evening,nan,1,Less than 25
4921,27,Prefer not to say,Doctorate,Retired,100000,Davao,0,4,Pilsner,Affordable,Morning,Chips,1,25-45
1695,41,Prefer not to say,No formal education,Self-employed,40000,Manila,7,5,IPA,"Strong flavor, love it",Morning,nan,1,25-45
2971,35,Male,Vocational,Employed Part-time,50000,Cebu,5,4,IPA,Perfect for weekends,nan,nan,1,25-45
4498,26,Non-binary,Secondary,Student,30000,Baguio,4,1,Ale,,Night,Burger,,25-45
